activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2022,549300ZAI389CEN8VG51,11540,WI,55087,55087012504,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,4,0,2,1,1,2,2,2,2,25000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,120,NA,72,2,2,2,2,NA,1,1,3,5,1,NA,160,NA,9,9,2,,,,,5,,,,,2,4,2,5,27,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,4094,11.31,95900,114,1132,1268,16
2022,549300ZAI389CEN8VG51,99999,WI,55067,55067960300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,125000.0,86.395,5.75,0.113,2,2198.15,NA,400.0,,,360,NA,72,2,2,2,2,145000,1,1,3,5,1,NA,44,30%-<36%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,No,No,1,1,6,,,,,10,,,,2466,5.8,81500,103,894,1259,52
2022,549300ZAI389CEN8VG51,99999,WI,55099,55099970600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,32,1,2,2,2,65000.0,29.027,5.375,-0.633,2,620.95,NA,400.0,,,360,NA,72,2,2,2,2,225000,1,1,3,5,1,NA,58,30%-<36%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,2246,3.47,81500,85,995,1890,44
2022,549300ZAI389CEN8VG51,99999,WI,55019,55019950100,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Joint,1,0,2,1,31,1,2,2,2,185000.0,90.0,5.375,-0.204,2,1599.35,NA,400.0,,,360,NA,72,2,2,2,2,235000,2,1,1,1,1,NA,67,39,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,45-54,>74,No,Yes,1,1,6,,,,,10,,,,4923,23.62,81500,85,1265,1806,47
2022,549300ZAI389CEN8VG51,99999,WI,55115,55115100100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,265000.0,65.185,5.125,0.017,2,1552.15,NA,400.0,,,360,NA,72,2,2,2,2,405000,1,1,3,5,1,NA,46,48,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,10,,,,2784,9.2,81500,97,1102,1496,42
2022,549300ZAI389CEN8VG51,99999,WI,55115,55115100900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,1,1,2,2,2,95000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,72,2,2,2,2,NA,1,3,3,5,1,NA,34,>60%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,6,,,,,1,4,,,3732,4.69,81500,95,1367,1984,46
2022,549300ZAI389CEN8VG51,48140,WI,55073,55073001500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,3,2,1,32,1,2,2,2,175000.0,71.667,6.625,0.98,2,1916.95,NA,810.0,,,360,NA,NA,2,2,2,2,245000,1,1,3,5,1,NA,122,40,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,2,,,,,10,,,,4281,8.27,86900,126,1424,1610,45
2022,549300ZAI389CEN8VG51,48140,WI,55073,55073002301,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,115000.0,90.0,5.0,0.31,2,1773.15,NA,400.0,,,360,NA,72,2,2,2,2,145000,1,1,3,5,1,NA,47,41,9,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,<25,<25,No,No,1,1,6,,,,,10,,,,3328,5.26,86900,95,1035,1290,54
2022,549300ZAI389CEN8VG51,48140,WI,55073,55073002301,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,2,2,2,2,15000.0,90.0,5.25,0.16,2,113.25,NA,100.0,,,120,NA,72,2,2,2,2,145000,1,1,3,5,1,NA,47,41,9,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,<25,<25,No,No,1,1,6,,,,,10,,,,3328,5.26,86900,95,1035,1290,54
2022,549300ZAI389CEN8VG51,11540,WI,55087,55087012504,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,1,0,1,1,1,1,2,2,2,365000.0,80.0,5.375,-0.198,2,1885.2,NA,400.0,,,360,NA,72,2,2,2,2,455000,1,1,3,5,1,NA,160,20%-<30%,3,10,2,,,,,5,,,,,2,4,2,27,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,4094,11.31,95900,114,1132,1268,16
2022,549300ZAI389CEN8VG51,48140,WI,55073,55073001600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Asian,Female,4,0,2,1,2,1,2,2,2,55000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,72,2,2,2,2,NA,1,1,3,5,1,NA,48,NA,9,9,1,,,,,1,,,,,2,2,2,,,,,2,,,,,2,2,2,2,2,2,55-64,35-44,No,No,1,1,6,,,,,10,,,,6194,7.2,86900,105,2083,2495,38
2022,549300ZAI389CEN8VG51,48140,WI,55073,55073001300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,31,1,2,2,2,125000.0,74.801,5.375,0.247,2,1643.4,NA,400.0,,,360,NA,72,2,2,2,2,165000,1,1,3,5,1,NA,75,20%-<30%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,7302,11.27,86900,111,2407,2861,38
2022,549300ZAI389CEN8VG51,99999,WI,55019,55019950100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,0,2,1,32,1,2,2,2,35000.0,31.281,5.75,0.038,2,693.2,NA,400.0,,,360,NA,72,2,2,2,2,125000,1,1,3,5,1,NA,31,20%-<30%,2,10,1,11,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,4923,23.62,81500,85,1265,1806,47
2022,549300ZAI389CEN8VG51,99999,WI,55119,55119960600,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,2,0,2,1,1,2,2,2,2,45000.0,90.0,5.25,-0.135,3,NA,NA,NA,NA,NA,180,NA,72,2,2,2,2,405000,1,1,3,5,1,NA,88,38,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,3332,5.43,81500,92,1070,1424,47
2022,549300ZAI389CEN8VG51,99999,WI,55019,55019950500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,125000.0,89.877,6.25,0.359,2,1357.4,NA,400.0,,,360,NA,72,2,2,2,2,165000,1,1,3,5,1,NA,46,30%-<36%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,6,,,,,10,,,,4920,5.35,81500,94,1446,1872,49
2022,549300ZAI389CEN8VG51,20740,WI,55035,55035000402,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,1,1,1,2,2,2,2,25000.0,90.0,6.25,-0.037,2,108.0,NA,100.0,,,120,NA,72,2,2,2,2,215000,1,1,3,5,2,NA,87,20%-<30%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,6,,,,,10,,,,5814,12.62,90000,95,1588,2167,38
2022,549300ZAI389CEN8VG51,99999,WI,55019,55019950500,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,2,0,2,1,4,2,2,2,2,35000.0,90.0,5.25,-0.194,3,NA,NA,NA,NA,NA,180,NA,72,2,2,2,2,425000,1,1,3,5,1,NA,155,20%-<30%,9,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,25-34,No,No,1,1,6,,,,,10,,,,4920,5.35,81500,94,1446,1872,49
2022,549300ZAI389CEN8VG51,99999,WI,55097,55097960900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,5,0,2,1,1,1,2,2,2,65000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,72,2,2,2,2,NA,1,1,3,5,1,NA,62,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,1,6,,,,,10,,,,3135,15.89,81500,95,1005,1403,0
2022,549300ZAI389CEN8VG51,48140,WI,55073,55073001300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,4,0,2,1,1,1,2,2,2,245000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,132,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,2,,,,,10,,,,7302,11.27,86900,111,2407,2861,38
2022,549300ZAI389CEN8VG51,99999,WI,55135,55135100200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,4,0,2,1,1,1,2,2,2,175000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,72,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,<25,9999,No,NA,1,1,2,,,,,10,,,,2758,3.81,81500,108,980,1483,57
2022,549300ZAI389CEN8VG51,99999,WI,55019,55019950500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,31,1,2,2,2,355000.0,85.0,5.125,0.176,2,1657.4,NA,400.0,,,360,NA,72,2,2,2,2,425000,1,1,3,5,1,NA,161,20%-<30%,9,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,25-34,No,No,1,1,6,,,,,10,,,,4920,5.35,81500,94,1446,1872,49
2022,549300ZAI389CEN8VG51,99999,WI,55097,55097960900,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,5,0,2,1,1,2,2,2,2,5000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,120,NA,72,2,2,2,2,NA,1,1,3,5,1,NA,62,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,1,6,,,,,10,,,,3135,15.89,81500,95,1005,1403,0
2022,549300ZAI389CEN8VG51,48140,WI,55073,55073002200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,32,1,2,2,2,145000.0,59.6,5.125,0.023,2,2171.15,NA,400.0,,,360,NA,72,2,2,2,2,255000,1,1,3,5,1,NA,129,<20%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,2,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,3540,19.44,86900,77,1076,1329,47
2022,549300ZAI389CEN8VG51,99999,WI,55119,55119960100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,4,0,2,1,1,1,2,2,2,75000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,72,2,2,2,2,NA,1,1,3,5,1,NA,45,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,4190,7.28,81500,94,1437,2254,43
2022,549300ZAI389CEN8VG51,99999,WI,55019,55019950100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,65000.0,32.927,5.0,-0.046,2,1207.4,NA,400.0,,0.06,360,NA,72,2,2,2,2,205000,1,1,3,5,1,NA,37,20%-<30%,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,>74,65-74,Yes,Yes,1,1,6,,,,,10,,,,4923,23.62,81500,85,1265,1806,47
2022,549300ZAI389CEN8VG51,48140,WI,55073,55073001600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,1,1,2,2,2,175000.0,66.717,5.125,-0.39,2,1406.95,NA,400.0,,,360,NA,72,2,2,2,2,265000,1,1,3,5,1,NA,74,20%-<30%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,NA,1,1,6,,,,,10,,,,6194,7.2,86900,105,2083,2495,38
2022,549300ZAI389CEN8VG51,99999,WI,55119,55119960200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,32,1,2,2,2,95000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,72,2,2,2,2,NA,1,1,3,5,1,NA,33,NA,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,Yes,NA,1,1,6,,,,,3,,,,1990,4.42,81500,92,858,1615,40
2022,549300ZAI389CEN8VG51,99999,WI,55119,55119960500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,1,1,1,1,2,2,2,155000.0,80.0,6.625,0.142,2,2761.7,NA,1600.0,,,360,NA,NA,2,2,2,2,185000,1,1,3,5,1,NA,51,42,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,2,,,,,10,,,,2926,8.78,81500,82,767,1219,54
2022,549300ZAI389CEN8VG51,99999,WI,55019,55019950100,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Joint,1,0,2,1,4,2,2,2,2,25000.0,90.0,6.25,-0.067,2,113.25,NA,100.0,,,180,NA,72,2,2,2,2,235000,2,1,1,1,1,NA,67,39,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,45-54,>74,No,Yes,1,1,6,,,,,10,,,,4923,23.62,81500,85,1265,1806,47
2022,549300ZAI389CEN8VG51,11540,WI,55087,55087012700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,2,65000.0,67.416,5.0,-0.569,2,1658.65,NA,400.0,,,360,NA,72,2,2,2,2,85000,1,1,3,5,1,NA,156,20%-<30%,9,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,1,2,2,<25,45-54,No,No,1,1,6,,,,,10,,,,6648,9.4,95900,95,1840,2304,42
2022,549300ZAI389CEN8VG51,48140,WI,55073,55073001103,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,4,2,2,2,2,25000.0,52.581,6.5,0.289,2,411.4,NA,100.0,,,180,NA,72,2,2,2,2,155000,1,1,3,5,1,NA,78,20%-<30%,9,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,45-54,No,No,1,1,6,,,,,10,,,,5313,23,86900,91,984,1614,29
2022,549300ZAI389CEN8VG51,48140,WI,55073,55073001600,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,325000.0,75.231,5.0,0.543,2,2073.65,NA,350.0,,130.25,360,NA,72,2,2,2,2,435000,1,1,3,5,1,NA,78,30%-<36%,3,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,6194,7.2,86900,105,2083,2495,38
2022,549300ZAI389CEN8VG51,48140,WI,55073,55073001300,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,2,0,2,1,31,2,2,2,2,15000.0,87.063,7.25,0.587,3,NA,NA,NA,NA,NA,120,NA,72,2,2,2,2,165000,1,1,3,5,1,NA,75,20%-<30%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,7302,11.27,86900,111,2407,2861,38
2022,549300ZAI389CEN8VG51,11540,WI,55087,55087012101,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,1,1,2,2,2,2,175000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,180,NA,72,2,2,2,2,NA,1,1,3,5,1,NA,100,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,No,No,1,1,6,,,,,10,,,,4192,7.49,95900,110,1264,1412,30
2022,549300ZAI389CEN8VG51,48140,WI,55073,55073001900,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,31,1,2,2,1,125000.0,43.0,6.15,NA,3,NA,NA,NA,NA,NA,36,NA,NA,2,2,1,2,275000,1,3,3,5,3,NA,24,NA,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,NA,1,1,6,,,,,10,,,,5963,5.35,86900,110,1929,2255,47
2022,549300ZAI389CEN8VG51,99999,WI,55099,55099970500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,1,2,2,2,55000.0,80.0,4.75,0.4,3,831.95,NA,400.0,,,120,NA,NA,2,2,2,2,65000,1,2,3,5,1,NA,135,43,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,2171,7.05,81500,91,603,1444,55
2022,549300ZAI389CEN8VG51,24580,WI,55083,55083100300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,32,1,2,2,2,135000.0,59.87,4.75,-0.693,2,1242.4,NA,400.0,,,120,NA,NA,2,2,2,2,225000,1,1,3,5,1,NA,62,40,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,2938,4.59,90700,81,1410,5383,34
2022,549300ZAI389CEN8VG51,99999,WI,55119,55119960500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,325000.0,80.0,5.75,-0.032,2,1432.4,NA,400.0,,,360,NA,72,2,2,2,2,405000,1,1,3,5,1,NA,138,<20%,9,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,2926,8.78,81500,82,767,1219,54
2022,549300ZAI389CEN8VG51,48140,WI,55073,55073000800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,32,1,2,2,2,115000.0,66.667,5.125,-0.417,2,1670.95,NA,400.0,,,240,NA,72,2,2,2,2,165000,1,1,3,5,1,NA,52,20%-<30%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,NA,1,1,6,,,,,10,,,,3557,10.91,86900,97,980,1256,69
2022,549300ZAI389CEN8VG51,99999,WI,55019,55019950200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,31,1,2,2,2,105000.0,72.667,5.75,0.034,2,1320.95,NA,400.0,,,360,NA,72,2,2,2,2,155000,1,1,3,5,1,NA,30,39,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,6,,,,,10,,,,4657,11.17,81500,87,1216,1685,62
2022,549300ZAI389CEN8VG51,48140,WI,55073,55073001106,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,1,1,2,2,2,105000.0,61.765,7.5,0.487,2,2548.15,NA,1000.0,,,360,NA,NA,2,2,2,2,175000,1,1,3,5,1,NA,176,20%-<30%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,2,,,,,10,,,,6358,13.92,86900,124,1613,1836,19
2022,549300ZAI389CEN8VG51,48140,WI,55073,55073001401,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,2,245000.0,80.0,5.625,-0.345,2,1921.7,NA,400.0,,,240,NA,72,2,2,2,2,315000,1,1,3,5,1,NA,152,47,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,1,1,6,,,,,10,,,,3702,14.53,86900,106,1086,1257,29
2022,549300ZAI389CEN8VG51,99999,WI,55119,55119960600,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,32,2,2,2,2,65000.0,89.994,6.75,0.204,2,286.4,NA,100.0,,,180,NA,72,2,2,2,2,275000,1,1,3,5,1,NA,145,36,9,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,3332,5.43,81500,92,1070,1424,47
2022,549300ZAI389CEN8VG51,99999,WI,55115,55115100300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,4,0,2,1,1,1,2,2,2,275000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,72,2,2,2,2,NA,1,1,3,5,1,NA,67,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,<25,9999,No,NA,1,1,6,,,,,10,,,,3697,11.5,81500,112,1518,1993,37
2022,549300ZAI389CEN8VG51,48140,WI,55073,55073002301,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,32,1,2,2,2,25000.0,63.235,5.625,-0.323,2,626.2,NA,400.0,,,120,NA,72,2,2,2,2,65000,1,1,3,5,1,NA,58,20%-<30%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,1,6,,,,,10,,,,3328,5.26,86900,95,1035,1290,54
2022,549300ZAI389CEN8VG51,99999,WI,55119,55119960500,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,2,2,55000.0,68.92,5.25,0.078,2,286.4,NA,100.0,,,180,NA,72,2,2,2,2,325000,1,1,3,5,1,NA,149,43,9,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,2926,8.78,81500,82,767,1219,54
2022,549300ZAI389CEN8VG51,48140,WI,55073,55073002301,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,2,2,105000.0,79.835,5.25,-1.235,2,909.55,NA,100.0,,,180,NA,72,2,2,2,2,365000,1,1,3,5,1,NA,128,20%-<30%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,<25,No,No,1,1,6,,,,,10,,,,3328,5.26,86900,95,1035,1290,54
2022,549300ZAI389CEN8VG51,99999,WI,55119,55119960500,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,1,2,2,2,2,5000.0,90.0,6.25,1.078,2,113.25,NA,100.0,,,120,NA,72,2,2,2,2,75000,1,1,3,5,1,NA,44,30%-<36%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,6,,,,,10,,,,2926,8.78,81500,82,767,1219,54
2022,549300ZAI389CEN8VG51,99999,WI,55067,55067960700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,2,2,1,85000.0,80.0,5.95,NA,3,NA,NA,NA,NA,NA,60,NA,NA,2,2,1,2,105000,1,3,3,5,2,NA,NA,NA,9,10,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1,1,6,,,,,10,,,,4228,8.89,81500,91,1448,1909,64
2022,549300ZAI389CEN8VG51,99999,WI,55071,55071005200,NA,Conventional:First Lien,Multifamily:Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,2,0,2,1,1,1,2,2,1,3525000.0,80.0,3.85,NA,3,NA,NA,NA,NA,NA,84,NA,NA,2,1,1,2,4405000,1,3,3,5,25-49,0,NA,NA,9,10,4,,,,,5,,,,,3,4,7,,,,,8,,,,,3,4,4,5,3,4,8888,9999,NA,NA,1,1,6,,,,,10,,,,4477,8.38,81500,104,1590,1941,56
